ID;Short Name;Long Name;Route Type;Color;Route URL;Shape;geo_point_2d
361;L;Liege-Guillemins -- Namur;Train;#542D99;;"{""coordinates"": [[[5.457661, 50.59531], [5.46831, 50.6004], [5.48098, 50.60535], [5.497871, 50.61845], [5.510161, 50.61965], [5.55891, 50.60984], [5.566698, 50.62455]], [[5.457661, 50.59531], [5.40199, 50.58296], [5.330336, 50.55349], [5.32049, 50.54601], [5.289727, 50.53922], [5.23421, 50.52724], [5.21968, 50.52828], [5.19094, 50.52263], [5.094701, 50.49677], [5.08175, 50.49721], [5.026359, 50.49224], [4.997939, 50.47043], [4.96458, 50.48074], [4.86222, 50.46879]], [[4.86222, 50.46879], [4.96458, 50.48074], [4.997939, 50.47043], [5.026359, 50.49224], [5.08175, 50.49721], [5.094701, 50.49677], [5.19094, 50.52263], [5.21968, 50.52828], [5.23421, 50.52724], [5.289727, 50.53922], [5.32049, 50.54601], [5.330336, 50.55349], [5.40199, 50.58296], [5.457661, 50.59531]], [[5.566698, 50.62455], [5.55891, 50.60984], [5.510161, 50.61965], [5.497871, 50.61845], [5.48098, 50.60535], [5.46831, 50.6004], [5.457661, 50.59531]], [[5.566698, 50.62455], [5.55891, 50.60984], [5.510161, 50.61965], [5.497871, 50.61845], [5.48098, 50.60535], [5.46831, 50.6004], [5.457661, 50.59531], [5.40199, 50.58296], [5.330336, 50.55349], [5.32049, 50.54601], [5.289727, 50.53922], [5.23421, 50.52724], [5.21968, 50.52828], [5.19094, 50.52263], [5.094701, 50.49677], [5.08175, 50.49721], [5.026359, 50.49224], [4.997939, 50.47043], [4.96458, 50.48074], [4.86222, 50.46879]], [[4.86222, 50.46879], [4.96458, 50.48074], [4.997939, 50.47043], [5.026359, 50.49224], [5.08175, 50.49721], [5.094701, 50.49677], [5.19094, 50.52263], [5.21968, 50.52828], [5.23421, 50.52724], [5.289727, 50.53922], [5.32049, 50.54601], [5.330336, 50.55349], [5.40199, 50.58296], [5.457661, 50.59531], [5.46831, 50.6004], [5.48098, 50.60535], [5.497871, 50.61845], [5.510161, 50.61965], [5.55891, 50.60984], [5.566698, 50.62455]]], ""type"": ""MultiLineString""}";50.5347590113, 5.22035761383
501;P;Rochefort-Jemelle -- Ciney;Train;#B14A8D;;"{""coordinates"": [[[5.091406, 50.29105], [5.10778, 50.26777], [5.12426, 50.26237], [5.194376, 50.24904], [5.301096, 50.22413], [5.31389, 50.20282], [5.266697, 50.1604]], [[5.266697, 50.1604], [5.31389, 50.20282], [5.301096, 50.22413], [5.194376, 50.24904], [5.12426, 50.26237], [5.10778, 50.26777], [5.091406, 50.29105]]], ""type"": ""MultiLineString""}";50.2334574882, 5.22036043585
465;P;Bruxelles-Midi -- Landen;Train;#E29AE8;;"{""coordinates"": [[[5.07966, 50.74793], [5.03632, 50.76396], [4.99422, 50.77213], [4.92581, 50.80802], [4.83552, 50.83628], [4.715868, 50.88228], [4.67219, 50.90353], [4.63352, 50.90052], [4.585, 50.89651], [4.5433, 50.89307], [4.50611, 50.88331], [4.46989, 50.88572], [4.442773, 50.89048], [4.415358, 50.88969], [4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571]], [[4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.415358, 50.88969], [4.442773, 50.89048], [4.46989, 50.88572], [4.50611, 50.88331], [4.5433, 50.89307], [4.585, 50.89651], [4.63352, 50.90052], [4.67219, 50.90353], [4.715868, 50.88228], [4.83552, 50.83628], [4.92581, 50.80802], [4.99422, 50.77213], [5.03632, 50.76396], [5.07966, 50.74793]]], ""type"": ""MultiLineString""}";50.8511248529, 4.70319786994
212;IC;Bruxelles-Midi -- Liege-Guillemins;Train;#7A687C;;"{""coordinates"": [[[5.566698, 50.62455], [5.55891, 50.60984], [5.510161, 50.61965], [5.497871, 50.61845], [5.48098, 50.60535], [5.46831, 50.6004], [5.457661, 50.59531], [5.40199, 50.58296], [5.330336, 50.55349], [5.32049, 50.54601], [5.289727, 50.53922], [5.23421, 50.52724], [5.21968, 50.52828], [5.19094, 50.52263], [5.094701, 50.49677], [5.08175, 50.49721], [5.026359, 50.49224], [4.997939, 50.47043], [4.96458, 50.48074], [4.86222, 50.46879], [4.80187, 50.49935], [4.76779, 50.5213], [4.748531, 50.53421], [4.7201, 50.55194], [4.691497, 50.57048], [4.66854, 50.59082], [4.648884, 50.60882], [4.63639, 50.61945], [4.613883, 50.63761], [4.56936, 50.67367], [4.545435, 50.69965], [4.53286, 50.71141], [4.514834, 50.7257], [4.49706, 50.73796], [4.46741, 50.76016], [4.44949, 50.7661], [4.408114, 50.7947], [4.399885, 50.80917], [4.389517, 50.82219], [4.373676, 50.83894], [4.380725, 50.84328], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571]], [[4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.380725, 50.84328], [4.373676, 50.83894], [4.389517, 50.82219], [4.399885, 50.80917], [4.408114, 50.7947], [4.44949, 50.7661], [4.46741, 50.76016], [4.49706, 50.73796], [4.514834, 50.7257], [4.53286, 50.71141], [4.545435, 50.69965], [4.56936, 50.67367], [4.613883, 50.63761], [4.63639, 50.61945], [4.648884, 50.60882], [4.66854, 50.59082], [4.691497, 50.57048], [4.7201, 50.55194], [4.748531, 50.53421], [4.76779, 50.5213], [4.80187, 50.49935], [4.86222, 50.46879], [4.96458, 50.48074], [4.997939, 50.47043], [5.026359, 50.49224], [5.08175, 50.49721], [5.094701, 50.49677], [5.19094, 50.52263], [5.21968, 50.52828], [5.23421, 50.52724], [5.289727, 50.53922], [5.32049, 50.54601], [5.330336, 50.55349], [5.40199, 50.58296], [5.457661, 50.59531], [5.46831, 50.6004], [5.48098, 50.60535], [5.497871, 50.61845], [5.510161, 50.61965], [5.55891, 50.60984], [5.566698, 50.62455]]], ""type"": ""MultiLineString""}";50.5978351583, 4.91442788905
266;P;Grammont -- Denderleeuw;Train;#51DB39;;"{""coordinates"": [[[4.07183, 50.89193], [4.068488, 50.87688], [4.054554, 50.85772], [4.026137, 50.83951], [3.993748, 50.82399], [3.972107, 50.81307], [3.957652, 50.80699], [3.921556, 50.80188], [3.899285, 50.79785], [3.872326, 50.77113]], [[3.872326, 50.77113], [3.899285, 50.79785], [3.921556, 50.80188], [3.957652, 50.80699], [3.972107, 50.81307], [3.993748, 50.82399], [4.026137, 50.83951], [4.054554, 50.85772], [4.068488, 50.87688], [4.07183, 50.89193]]], ""type"": ""MultiLineString""}";50.8238182294, 3.97855304843
51;BUS;Saint-Ghislain -- Quievrain;Train;#D359A9;;"{""coordinates"": [[[3.68608, 50.41011], [3.744708, 50.42333], [3.766893, 50.42802], [3.797027, 50.43638], [3.820255, 50.44286]], [[3.820255, 50.44286], [3.797027, 50.43638], [3.766893, 50.42802], [3.744708, 50.42333], [3.68608, 50.41011]]], ""type"": ""MultiLineString""}";50.4256904752, 3.75336770048
537;P;Schaerbeek -- Mons;Train;#32E70A;;"{""coordinates"": [[[3.942542, 50.45386], [3.90634, 50.48741], [3.887991, 50.50702], [3.91069, 50.5305], [3.96214, 50.53655], [4.01067, 50.5436], [4.067518, 50.57277], [4.13766, 50.60508], [4.17589, 50.65101], [4.20573, 50.69171], [4.22158, 50.71511], [4.240633, 50.73393], [4.309167, 50.80922], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851]]], ""type"": ""MultiLineString""}";50.6446993205, 4.1268056422
112;S6;Enghien -- Grammont;Train;#F1F903;;"{""coordinates"": [[[3.872326, 50.77113], [3.91734, 50.75198], [3.965726, 50.74392], [3.992826, 50.73552], [4.014578, 50.72371], [4.047359, 50.69727]], [[4.047359, 50.69727], [4.014578, 50.72371], [3.992826, 50.73552], [3.965726, 50.74392], [3.91734, 50.75198], [3.872326, 50.77113]]], ""type"": ""MultiLineString""}";50.7396718651, 3.96271058046
302;IC;Liege-Saint-Lambert -- Charleroi-Sud;Train;#0DF839;;"{""coordinates"": [[[5.570451, 50.64635], [5.56113, 50.6403], [5.566698, 50.62455], [5.55891, 50.60984], [5.510161, 50.61965], [5.497871, 50.61845], [5.48098, 50.60535], [5.46831, 50.6004], [5.457661, 50.59531], [5.40199, 50.58296], [5.330336, 50.55349], [5.32049, 50.54601], [5.289727, 50.53922], [5.23421, 50.52724], [5.21968, 50.52828], [5.19094, 50.52263], [5.094701, 50.49677], [5.08175, 50.49721], [5.026359, 50.49224], [4.997939, 50.47043], [4.96458, 50.48074], [4.86222, 50.46879], [4.82842, 50.45774], [4.8063, 50.45624], [4.762371, 50.44333], [4.73355, 50.43954], [4.69381, 50.45275], [4.66939, 50.45255], [4.66263, 50.45095], [4.630534, 50.4492], [4.608824, 50.43223], [4.58455, 50.42953], [4.55265, 50.42915], [4.542787, 50.42383], [4.52186, 50.4101], [4.468512, 50.39272], [4.43857, 50.40471]]], ""type"": ""MultiLineString""}";50.5007079954, 5.01900426957
307;S8;Louvain-La-Neuve -- Bruxelles-Midi;Train;#16ADFF;;"{""coordinates"": [[[4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.380725, 50.84328], [4.373676, 50.83894], [4.389517, 50.82219], [4.399885, 50.80917], [4.408114, 50.7947], [4.44949, 50.7661], [4.46741, 50.76016], [4.49706, 50.73796], [4.514834, 50.7257], [4.53286, 50.71141], [4.545435, 50.69965], [4.56936, 50.67367], [4.615746, 50.6698]], [[4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.380725, 50.84328], [4.373676, 50.83894], [4.389517, 50.82219], [4.399885, 50.80917], [4.408114, 50.7947], [4.44949, 50.7661], [4.46741, 50.76016], [4.49706, 50.73796], [4.514834, 50.7257], [4.53286, 50.71141], [4.545435, 50.69965], [4.56936, 50.67367]], [[4.615746, 50.6698], [4.56936, 50.67367], [4.545435, 50.69965], [4.53286, 50.71141], [4.514834, 50.7257], [4.49706, 50.73796], [4.46741, 50.76016], [4.44949, 50.7661], [4.408114, 50.7947], [4.399885, 50.80917], [4.389517, 50.82219], [4.373676, 50.83894], [4.380725, 50.84328], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571]], [[4.615746, 50.6698], [4.56936, 50.67367]], [[4.56936, 50.67367], [4.545435, 50.69965], [4.53286, 50.71141], [4.514834, 50.7257], [4.49706, 50.73796], [4.46741, 50.76016], [4.44949, 50.7661], [4.408114, 50.7947], [4.399885, 50.80917], [4.389517, 50.82219], [4.373676, 50.83894], [4.380725, 50.84328], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571]], [[4.56936, 50.67367], [4.615746, 50.6698]]], ""type"": ""MultiLineString""}";50.7627840312, 4.46448504464
225;IC;Anvers-Central -- Louvain;Train;#9F3B01;;"{""coordinates"": [[[4.715868, 50.88228], [4.747681, 50.95626], [4.82404, 50.98441], [4.80034, 51.02197], [4.773481, 51.03734], [4.708231, 51.07415], [4.671533, 51.09494], [4.638808, 51.11366], [4.560611, 51.13576], [4.494487, 51.16348], [4.432219, 51.19923], [4.421098, 51.2172]], [[4.421098, 51.2172], [4.432219, 51.19923], [4.494487, 51.16348], [4.560611, 51.13576], [4.638808, 51.11366], [4.671533, 51.09494], [4.708231, 51.07415], [4.773481, 51.03734], [4.80034, 51.02197], [4.82404, 50.98441], [4.747681, 50.95626], [4.715868, 50.88228]], [[4.421098, 51.2172], [4.432219, 51.19923], [4.446515, 51.18303], [4.455737, 51.17125], [4.465158, 51.15412], [4.476358, 51.13403], [4.493184, 51.09124], [4.496119, 51.06998], [4.489917, 51.02988], [4.482785, 51.01765], [4.482072, 50.89646], [4.50611, 50.88331], [4.5433, 50.89307], [4.585, 50.89651], [4.63352, 50.90052], [4.67219, 50.90353], [4.715868, 50.88228]], [[4.715868, 50.88228], [4.67219, 50.90353], [4.63352, 50.90052], [4.585, 50.89651], [4.5433, 50.89307], [4.50611, 50.88331], [4.482072, 50.89646], [4.482785, 51.01765], [4.489917, 51.02988], [4.496119, 51.06998], [4.493184, 51.09124], [4.476358, 51.13403], [4.465158, 51.15412], [4.455737, 51.17125], [4.446515, 51.18303], [4.432219, 51.19923], [4.421098, 51.2172]], [[4.715868, 50.88228], [4.747681, 50.95626], [4.82404, 50.98441], [4.80034, 51.02197], [4.773481, 51.03734], [4.708231, 51.07415], [4.671533, 51.09494], [4.638808, 51.11366], [4.560611, 51.13576], [4.494487, 51.16348], [4.448435, 51.18296], [4.432219, 51.19923], [4.421098, 51.2172]], [[4.421098, 51.2172], [4.432219, 51.19923], [4.448435, 51.18296], [4.468841, 51.16903], [4.465158, 51.15412], [4.476358, 51.13403], [4.493184, 51.09124], [4.496119, 51.06998], [4.489917, 51.02988], [4.482785, 51.01765], [4.482072, 50.89646], [4.50611, 50.88331], [4.5433, 50.89307], [4.585, 50.89651], [4.63352, 50.90052], [4.67219, 50.90353], [4.715868, 50.88228]]], ""type"": ""MultiLineString""}";51.0314418284, 4.59615149533
151;EXTRA;Bruxelles-Luxembourg -- Bruxelles-Nord;Train;#AE75B2;;"{""coordinates"": [[[4.373676, 50.83894], [4.380725, 50.84328], [4.36085, 50.85966]], [[4.36085, 50.85966], [4.380725, 50.84328], [4.373676, 50.83894]]], ""type"": ""MultiLineString""}";50.8489501084, 4.37234735185
48;BUS;Audenarde -- Renaix;Train;#DC2BD7;;"{""coordinates"": [[[3.60255, 50.74251], [3.600388, 50.85012]], [[3.600388, 50.85012], [3.60255, 50.74251]]], ""type"": ""MultiLineString""}";50.796315, 3.601469
40;BUS;Aachen Hbf (d) -- Welkenraedt;Train;#7A9242;;"{""coordinates"": [[[5.975386, 50.65971], [6.041336, 50.71821], [6.041269, 50.71896], [6.105277, 50.77083]]], ""type"": ""MultiLineString""}";50.7159926281, 6.03972576939
484;P;Liege-Saint-Lambert -- Bomal;Train;#07B920;;"{""coordinates"": [[[5.570451, 50.64635], [5.56113, 50.6403], [5.566698, 50.62455], [5.59983, 50.61314], [5.583933, 50.57063], [5.587237, 50.54762], [5.573567, 50.53992], [5.572567, 50.53056], [5.578855, 50.50921], [5.587635, 50.48328], [5.566959, 50.45686], [5.533561, 50.42818], [5.523566, 50.40326], [5.519304, 50.3768]]], ""type"": ""MultiLineString""}";50.5181584652, 5.56797053546
340;L;Mons -- La Louviere-Sud;Train;#D0A972;;"{""coordinates"": [[[3.942542, 50.45386], [3.956093, 50.47164], [4.007808, 50.46988], [4.059987, 50.47075], [4.09852, 50.46954], [4.126349, 50.47446], [4.190611, 50.46498]], [[4.190611, 50.46498], [4.126349, 50.47446], [4.09852, 50.46954], [4.059987, 50.47075], [4.007808, 50.46988], [3.956093, 50.47164], [3.942542, 50.45386]]], ""type"": ""MultiLineString""}";50.4697582398, 4.06289048116
279;IC;Louvain -- Gand-Saint-Pierre;Train;#8D1A25;;"{""coordinates"": [[[4.715868, 50.88228], [4.701478, 50.92274], [4.66301, 50.94425], [4.638014, 50.95855], [4.613306, 50.96643], [4.5739, 50.98185], [4.537634, 50.99779], [4.51384, 51.0082], [4.482785, 51.01765], [4.359118, 51.01084], [4.299069, 51.00909], [4.22911, 51.01449], [4.201663, 51.01629], [4.153496, 51.01944], [4.10143, 51.02278], [4.064472, 51.01523], [4.011095, 51.00315], [3.969195, 51.00196], [3.92137, 51.00315], [3.88188, 51.0016], [3.829591, 50.99175], [3.79709, 51.00281], [3.76889, 51.01753], [3.710673, 51.0359]], [[3.710673, 51.0359], [3.76889, 51.01753], [3.79709, 51.00281], [3.829591, 50.99175], [3.88188, 51.0016], [3.92137, 51.00315], [3.969195, 51.00196], [4.011095, 51.00315], [4.064472, 51.01523], [4.10143, 51.02278], [4.153496, 51.01944], [4.201663, 51.01629], [4.22911, 51.01449], [4.299069, 51.00909], [4.359118, 51.01084], [4.482785, 51.01765], [4.51384, 51.0082], [4.537634, 50.99779], [4.5739, 50.98185], [4.613306, 50.96643], [4.638014, 50.95855], [4.66301, 50.94425], [4.701478, 50.92274], [4.715868, 50.88228]], [[4.715868, 50.88228], [4.67219, 50.90353], [4.63352, 50.90052], [4.585, 50.89651], [4.5433, 50.89307], [4.50611, 50.88331], [4.482072, 50.89646], [4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [4.09529, 50.88253], [4.07183, 50.89193], [4.055451, 50.91962], [4.039649, 50.94282], [3.98498, 50.9709], [3.95936, 50.9844], [3.92137, 51.00315], [3.88188, 51.0016], [3.829591, 50.99175], [3.79709, 51.00281], [3.76889, 51.01753], [3.710673, 51.0359]], [[3.710673, 51.0359], [3.76889, 51.01753], [3.79709, 51.00281], [3.829591, 50.99175], [3.88188, 51.0016], [3.92137, 51.00315], [3.95936, 50.9844], [3.98498, 50.9709], [4.039649, 50.94282], [4.055451, 50.91962], [4.07183, 50.89193], [4.09529, 50.88253], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.482072, 50.89646], [4.50611, 50.88331], [4.5433, 50.89307], [4.585, 50.89651], [4.63352, 50.90052], [4.67219, 50.90353], [4.715868, 50.88228]]], ""type"": ""MultiLineString""}";50.9571383358, 4.21955475489
524;P;Gembloux -- Jemeppe-Sur-Sambre;Train;#E4CF57;;"{""coordinates"": [[[4.66263, 50.45095], [4.67583, 50.5135], [4.697624, 50.55738], [4.691497, 50.57048]], [[4.691497, 50.57048], [4.697624, 50.55738], [4.67583, 50.5135], [4.66263, 50.45095]]], ""type"": ""MultiLineString""}";50.5119685352, 4.67883547058
522;P;Libramont -- Virton;Train;#0D803A;;"{""coordinates"": [[[5.519122, 49.56082], [5.33112, 49.70697], [5.267189, 49.85283], [5.37927, 49.92043]]], ""type"": ""MultiLineString""}";49.7405301215, 5.36190101356
448;S51;Gand-Saint-Pierre -- Eeklo;Train;#F08E0A;;"{""coordinates"": [[[3.574518, 51.18133], [3.61535, 51.15461], [3.667527, 51.1266], [3.701381, 51.10758], [3.719075, 51.08836], [3.74059, 51.05637], [3.756326, 51.03864], [3.710673, 51.0359]], [[3.710673, 51.0359], [3.756326, 51.03864], [3.74059, 51.05637], [3.719075, 51.08836], [3.701381, 51.10758], [3.667527, 51.1266], [3.61535, 51.15461], [3.574518, 51.18133]]], ""type"": ""MultiLineString""}";51.1041043913, 3.68184658488
446;IC;Anvers-Berchem -- Poperinge;Train;#34406E;;"{""coordinates"": [[[2.736345, 50.85445], [2.87659, 50.8474], [2.999286, 50.77207], [3.04698, 50.78186], [3.11379, 50.79949], [3.183519, 50.81152], [3.224208, 50.82585], [3.264548, 50.8245], [3.314007, 50.85587], [3.42551, 50.89246], [3.534435, 50.97826], [3.650467, 50.99706], [3.710673, 51.0359], [3.76889, 51.01753], [3.79709, 51.00281], [3.829591, 50.99175], [3.88188, 51.0016], [3.92137, 51.00315], [3.969195, 51.00196], [4.011095, 51.00315], [4.064472, 51.01523], [4.10143, 51.02278], [4.042001, 51.07325], [3.987794, 51.10806], [4.06894, 51.1434], [4.08861, 51.15099], [4.142963, 51.17147], [4.185904, 51.18561], [4.259525, 51.20834], [4.286767, 51.21071], [4.329776, 51.21411], [4.390264, 51.19783], [4.432219, 51.19923]], [[4.432219, 51.19923], [4.390264, 51.19783], [4.329776, 51.21411], [4.286767, 51.21071], [4.259525, 51.20834], [4.185904, 51.18561], [4.142963, 51.17147], [4.08861, 51.15099], [4.06894, 51.1434], [3.987794, 51.10806], [4.042001, 51.07325], [4.10143, 51.02278], [4.064472, 51.01523], [4.011095, 51.00315], [3.969195, 51.00196], [3.92137, 51.00315], [3.88188, 51.0016], [3.829591, 50.99175], [3.79709, 51.00281], [3.76889, 51.01753], [3.710673, 51.0359], [3.650467, 50.99706], [3.534435, 50.97826], [3.42551, 50.89246], [3.314007, 50.85587], [3.264548, 50.8245], [3.224208, 50.82585], [3.183519, 50.81152], [3.11379, 50.79949], [3.04698, 50.78186], [2.999286, 50.77207], [2.87659, 50.8474], [2.736345, 50.85445]]], ""type"": ""MultiLineString""}";50.9807394161, 3.63708460721
558;P;Zeebrugge-Dorp -- Gand-Saint-Pierre;Train;#F18D3B;;"{""coordinates"": [[[3.195171, 51.32638], [3.19451, 51.29471], [3.201796, 51.22312], [3.21673, 51.19723]], [[3.21673, 51.19723], [3.25747, 51.15411], [3.32989, 51.12801], [3.38673, 51.10761], [3.447848, 51.0923], [3.48737, 51.08391], [3.53621, 51.07321], [3.576856, 51.06431], [3.655201, 51.04729], [3.710673, 51.0359]]], ""type"": ""MultiLineString""}";51.1308394152, 3.40328574144
555;P;Bruges -- Courtrai;Train;#0B8473;;"{""coordinates"": [[[3.264548, 50.8245], [3.255416, 50.91433], [3.212089, 50.92115], [3.130415, 50.94903], [3.127209, 51.02516], [3.10587, 51.06471], [3.164142, 51.12705], [3.21673, 51.19723]], [[3.21673, 51.19723], [3.164142, 51.12705], [3.10587, 51.06471], [3.127209, 51.02516], [3.130415, 50.94903], [3.212089, 50.92115], [3.255416, 50.91433], [3.264548, 50.8245]]], ""type"": ""MultiLineString""}";51.004734185, 3.17834415479
147;EXTRA;Bruxelles-Midi -- Charleroi-Sud;Train;#E31F21;;"{""coordinates"": [[[4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.380725, 50.84328], [4.373676, 50.83894], [4.379445, 50.83], [4.389517, 50.82219], [4.39854, 50.80992], [4.393081, 50.80136], [4.37405, 50.79615], [4.362758, 50.79441], [4.339434, 50.77369], [4.353956, 50.76763], [4.362001, 50.74781], [4.370713, 50.73881], [4.383485, 50.71542], [4.37553, 50.68478], [4.365369, 50.64542], [4.335065, 50.59964], [4.36357, 50.53521], [4.38412, 50.50586], [4.40053, 50.46201], [4.3932, 50.44311], [4.39422, 50.41217], [4.43857, 50.40471]]], ""type"": ""MultiLineString""}";50.6492722555, 4.37280598727
379;L;Malines -- Gand-Saint-Pierre;Train;#C07B65;;"{""coordinates"": [[[3.710673, 51.0359], [3.76889, 51.01753], [3.79709, 51.00281], [3.829591, 50.99175], [3.88188, 51.0016], [3.92137, 51.00315], [3.969195, 51.00196], [4.011095, 51.00315], [4.064472, 51.01523], [4.10143, 51.02278], [4.153496, 51.01944], [4.201663, 51.01629], [4.22911, 51.01449], [4.299069, 51.00909], [4.359118, 51.01084], [4.482785, 51.01765]]], ""type"": ""MultiLineString""}";51.0112276343, 4.0930779023
374;S43;Maastricht (nl) -- Liege-Guillemins;Train;#4FC805;;"{""coordinates"": [[[5.683333, 50.85], [5.716712, 50.8385], [5.70979, 50.77213], [5.702903, 50.75841]], [[5.702903, 50.75841], [5.692548, 50.73776], [5.611062, 50.64396], [5.566698, 50.62455]], [[5.566698, 50.62455], [5.611062, 50.64396], [5.692548, 50.73776], [5.702903, 50.75841], [5.70979, 50.77213]], [[5.70979, 50.77213], [5.716712, 50.8385], [5.683333, 50.85]]], ""type"": ""MultiLineString""}";50.7316571291, 5.6666649619
248;IC;Gand-Saint-Pierre -- La Panne;Train;#BED818;;"{""coordinates"": [[[2.601966, 51.0774], [2.652773, 51.0792], [2.66994, 51.07387], [2.868947, 51.03272], [3.043456, 51.02525], [3.127209, 51.02516], [3.33034, 50.99084], [3.41836, 50.98446], [3.534435, 50.97826], [3.650467, 50.99706], [3.710673, 51.0359]], [[3.710673, 51.0359], [3.650467, 50.99706], [3.534435, 50.97826], [3.41836, 50.98446], [3.33034, 50.99084], [3.127209, 51.02516], [3.043456, 51.02525], [2.868947, 51.03272], [2.66994, 51.07387], [2.652773, 51.0792], [2.601966, 51.0774]]], ""type"": ""MultiLineString""}";51.0190084563, 3.16064828619
177;IC;Anvers-Central -- Charleroi-Sud;Train;#11867A;;"{""coordinates"": [[[4.421098, 51.2172], [4.432219, 51.19923], [4.446515, 51.18303], [4.455737, 51.17125], [4.465158, 51.15412], [4.476358, 51.13403], [4.493184, 51.09124], [4.496119, 51.06998], [4.489917, 51.02988], [4.482785, 51.01765], [4.470935, 50.97745], [4.45749, 50.9584], [4.432826, 50.92458], [4.417075, 50.9075], [4.37864, 50.87851], [4.36085, 50.85966], [4.362051, 50.85207], [4.356804, 50.84565], [4.34787, 50.84113], [4.33653, 50.83571], [4.32094, 50.8102], [4.3239, 50.80241], [4.332211, 50.79175], [4.339434, 50.77369], [4.353956, 50.76763], [4.362001, 50.74781], [4.370713, 50.73881], [4.383485, 50.71542], [4.37553, 50.68478], [4.365369, 50.64542], [4.335065, 50.59964], [4.36357, 50.53521], [4.38412, 50.50586], [4.40053, 50.46201], [4.3932, 50.44311], [4.39422, 50.41217], [4.43857, 50.40471]], [[4.43857, 50.40471], [4.39422, 50.41217], [4.3932, 50.44311], [4.40053, 50.46201], [4.38412, 50.50586], [4.36357, 50.53521], [4.335065, 50.59964], [4.365369, 50.64542], [4.37553, 50.68478], [4.383485, 50.71542], [4.370713, 50.73881], [4.362001, 50.74781], [4.353956, 50.76763], [4.339434, 50.77369], [4.332211, 50.79175], [4.3239, 50.80241], [4.32094, 50.8102], [4.33653, 50.83571], [4.34787, 50.84113], [4.356804, 50.84565], [4.362051, 50.85207], [4.36085, 50.85966], [4.37864, 50.87851], [4.417075, 50.9075], [4.432826, 50.92458], [4.45749, 50.9584], [4.470935, 50.97745], [4.482785, 51.01765], [4.489917, 51.02988], [4.496119, 51.06998], [4.493184, 51.09124], [4.476358, 51.13403], [4.465158, 51.15412], [4.455737, 51.17125], [4.446515, 51.18303], [4.432219, 51.19923], [4.421098, 51.2172]]], ""type"": ""MultiLineString""}";50.8008511827, 4.40367933221
